ID2	Xt	Yt	Zonas_multispat_kd_t	Zonas_multispati_koc_t	Patron	patterns2
12263	449351.302	6459907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
400	416851.302	6142407.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
20198	364351.302	6617407.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
16359	484351.302	6539907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
2062	319351.302	6209907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
18995	604351.302	6587407.963	E	S	No significativa	NA
3313	309351.302	6247407.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
16679	241851.302	6547407.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
22828	439351.302	6697407.963	E	NO	Alto Kd y Alta vida media	"High income - High access gain"
11287	504351.302	6437407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
15381	566851.302	6519907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
15643	261851.302	6527407.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
22281	506851.302	6677407.963	E	E	Alto Kd y Alta vida media	"High income - High access gain"
20449	296851.302	6624907.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
80	354351.302	6129907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
19321	491851.302	6594907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
8514	344351.302	6374907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
23379	391851.302	6724907.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
7634	414351.302	6354907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
5838	519351.302	6312407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
8226	481851.302	6367407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
11844	544351.302	6449907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
20763	444351.302	6632407.963	E	E	Alto Kd y Alta vida media	"High income - High access gain"
21040	336851.302	6642407.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
12813	289351.302	6472407.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
6760	484351.302	6334907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
2364	494351.302	6217407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
8742	351851.302	6379907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
8912	506851.302	6382407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
9800	341851.302	6404907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
20113	391851.302	6614907.963	S	S	Bajo Kd y Alta vida media	"Low income - High access gain"
9785	584351.302	6402407.963	SA	SA	No significativa	NA
11658	339351.302	6447407.963	NO	NO	Baja Kd y Baja vida media	"Low income - Low access gain"
8975	404351.302	6384907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
16388	556851.302	6539907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
4858	311851.302	6289907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
21930	409351.302	6667407.963	E	S	Alto Kd y Alta vida media	"High income - High access gain"
14673	406851.302	6507407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
7563	536851.302	6352407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
15734	526851.302	6527407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
4834	509351.302	6287407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
20863	291851.302	6637407.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
20407	414351.302	6622407.963	E	S	Alto Kd y Alta vida media	"High income - High access gain"
2252	391851.302	6214907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
15178	329351.302	6517407.963	S	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
14803	396851.302	6509907.963	E	S	Alto Kd y baja vida media	"High income - Low access gain"
18022	439351.302	6569907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
11238	371851.302	6437407.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
16644	501851.302	6544907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
9240	536851.302	6389907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
1527	369351.302	6189907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
12078	276851.302	6457407.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
11370	451851.302	6439907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
6406	351851.302	6327407.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
16473	421851.302	6542407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
1248	419351.302	6177407.963	S	E	Baja Kd y Baja vida media	"Low income - Low access gain"
4578	326851.302	6282407.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
23383	401851.302	6724907.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
22922	501851.302	6699907.963	E	E	Alto Kd y Alta vida media	"High income - High access gain"
20030	441851.302	6612407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
15312	364351.302	6519907.963	S	S	No significativa	NA
3769	364351.302	6259907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
5022	501851.302	6292407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
21599	396851.302	6657407.963	E	S	Bajo Kd y Alta vida media	"Low income - High access gain"
16395	574351.302	6539907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
15168	304351.302	6517407.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
20785	296851.302	6634907.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
20214	406851.302	6617407.963	E	S	Alto Kd y Alta vida media	"High income - High access gain"
22150	359351.302	6674907.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
10150	411851.302	6412407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
18294	431851.302	6574907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
8933	564351.302	6382407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
11935	489351.302	6452407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
9832	421851.302	6404907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
8314	416851.302	6369907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
22845	481851.302	6697407.963	E	E	Alto Kd y Alta vida media	"High income - High access gain"
6807	321851.302	6337407.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
9764	529351.302	6402407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
8857	359351.302	6382407.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
17836	304351.302	6567407.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
2876	529351.302	6232407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
6784	549351.302	6334907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
12578	339351.302	6467407.963	NO	NO	No significativa	NA
6835	399351.302	6337407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
17056	489351.302	6552407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
4380	559351.302	6274907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
20560	364351.302	6627407.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
20656	386851.302	6629907.963	S	S	Bajo Kd y Alta vida media	"Low income - High access gain"
22468	424351.302	6684907.963	SA	NO	Alto Kd y Alta vida media	"High income - High access gain"
13928	524351.302	6492407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
12373	436851.302	6462407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
14031	454351.302	6494907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
4694	381851.302	6284907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
10449	374351.302	6419907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
8930	554351.302	6382407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
3592	369351.302	6254907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
20609	266851.302	6629907.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
8881	419351.302	6382407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
4322	374351.302	6274907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
2156	359351.302	6212407.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
16362	491851.302	6539907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
13330	311851.302	6482407.963	S	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
13002	449351.302	6474907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
18975	486851.302	6587407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
5532	504351.302	6304907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
22052	511851.302	6669907.963	E	E	Alto Kd y Alta vida media	"High income - High access gain"
21095	484351.302	6642407.963	SA	E	Alto Kd y baja vida media	"High income - Low access gain"
1908	329351.302	6204907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
8658	426851.302	6377407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
20262	286851.302	6619907.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
16128	591851.302	6534907.963	E	E	No significativa	NA
15816	449351.302	6529907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
2202	476851.302	6212407.963	S	E	Baja Kd y Baja vida media	"Low income - Low access gain"
12	336851.302	6127407.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
2034	449351.302	6207407.963	S	E	Baja Kd y Baja vida media	"Low income - Low access gain"
21516	426851.302	6654907.963	E	E	Alto Kd y Alta vida media	"High income - High access gain"
16462	394351.302	6542407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
21937	426851.302	6667407.963	E	E	Alto Kd y Alta vida media	"High income - High access gain"
14342	579351.302	6499907.963	E	E	Alto Kd y Alta vida media	"High income - High access gain"
3154	336851.302	6242407.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
379	361851.302	6142407.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
8207	434351.302	6367407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
22640	506851.302	6689907.963	E	E	Alto Kd y Alta vida media	"High income - High access gain"
1400	351851.302	6184907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
10341	371851.302	6417407.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
21722	489351.302	6659907.963	SA	SA	No significativa	NA
6840	411851.302	6337407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
16553	264351.302	6544907.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
7448	541851.302	6349907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
5769	334351.302	6312407.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
12383	461851.302	6462407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
20516	479351.302	6624907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
2479	366851.302	6222407.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
19078	454351.302	6589907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
22849	491851.302	6697407.963	E	E	Alto Kd y Alta vida media	"High income - High access gain"
6669	524351.302	6332407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
1117	399351.302	6172407.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
19003	264351.302	6589907.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
15496	544351.302	6522407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
16702	299351.302	6547407.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
20789	306851.302	6634907.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
22144	344351.302	6674907.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
9204	441851.302	6389907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
4814	444351.302	6287407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
21858	421851.302	6664907.963	E	S	Alto Kd y Alta vida media	"High income - High access gain"
15979	544351.302	6532407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
9217	474351.302	6389907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
6457	491851.302	6327407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
5503	431851.302	6304907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
17404	296851.302	6559907.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
10186	509351.302	6412407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
8492	584351.302	6372407.963	E	E	No significativa	NA
152	386851.302	6132407.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
18185	511851.302	6572407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
1084	314351.302	6172407.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
19443	604351.302	6597407.963	E	S	No significativa	NA
21624	459351.302	6657407.963	SA	SA	No significativa	NA
15498	549351.302	6522407.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
11215	301851.302	6437407.963	S	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
4211	326851.302	6272407.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
436	359351.302	6144907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
23362	331851.302	6724907.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
20654	381851.302	6629907.963	S	S	Bajo Kd y Alta vida media	"Low income - High access gain"
4604	391851.302	6282407.963	S	E	Baja Kd y Baja vida media	"Low income - Low access gain"
8605	584351.302	6374907.963	E	E	No significativa	NA
22289	344351.302	6679907.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
20120	409351.302	6614907.963	E	S	Alto Kd y Alta vida media	"High income - High access gain"
933	381851.302	6164907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
23183	419351.302	6712407.963	SA	SA	Alto Kd y Alta vida media	"High income - High access gain"
1629	334351.302	6194907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
13288	541851.302	6479907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
2950	489351.302	6234907.963	E	E	Alto Kd y baja vida media	"High income - Low access gain"
10003	589351.302	6407407.963	SA	SA	No significativa	NA
16722	351851.302	6547407.963	NO	NO	Bajo Kd y Alta vida media	"Low income - High access gain"
10673	374351.302	6424907.963	S	S	Baja Kd y Baja vida media	"Low income - Low access gain"
